"title","url","date","topics"
"North Korea Announces Halt to Nuclear Tests","https://www.allsides.com/story/north-korea-announces-halt-nuclear-tests","2018-04-21","North Korea"
"Department of Justice Refers Andrew McCabe to Prosecutors for Criminal Investigation","https://www.allsides.com/story/andrew-mccabe-recommended","2018-04-20","FBI"
"Comey Memos on Trump Meetings Published","https://www.allsides.com/story/comey-memos-trump-meetings-published","2018-04-20","National Security"
"Trump Willing to Walk Away From North Korea Talks","https://www.allsides.com/story/trump-willing-walk-away-north-korea-talks","2018-04-19","White House"
"Senate Judiciary Committee to Vote on Legislation Protecting Mueller","https://www.allsides.com/story/senate","2018-04-18","US Senate"
"Remembering Barbara Bush","https://www.allsides.com/story/remembering-barbara-bush","2018-04-18","Politics"
"Tax Day 2018","https://www.allsides.com/story/tax-day-2018","2018-04-17","Taxes"
"Sean Hannity Revealed as Michael Cohen's Client","https://www.allsides.com/story/sean-hannity-revealed-michael-cohens-client","2018-04-16","Media Bias"
"Comey Calls Trump ""Morally Unfit to be President""","https://www.allsides.com/story/comey-calls-trump-morally-unfit-be-president","2018-04-16","Politics"
"Comey Reflects on Handling of Clinton Email Investigation","https://www.allsides.com/story/comey-expresses-regret-over-handling-clinton-email-investigation","2018-04-15","FBI"
"U.S., U.K. and France Strike Syria","https://www.allsides.com/story/us-uk-and-france-strike-syria","2018-04-14","Middle East"
"Trump Reportedly Edges Closer to Firing Sessions and Rosenstein","https://www.allsides.com/story/trump-reportedly-edges-closer-firing-sessions-and-rosenstein","2018-04-13","White House"
"Trump to Pardon Scooter Libby","https://www.allsides.com/story/trump-pardon-scooter-libby","2018-04-13","White House"
"Trump Attacks Comey Amid Book Drama","https://www.allsides.com/story/trump-attacks-comey-amid-book-drama","2018-04-13","White House"
"Kevin Williamson's Firing Sparks Debate on Media Bias","https://www.allsides.com/story/kevin-williamsons-firing-sparks-debate-media-bias","2018-04-12","Media Bias"
"Trump Weighs Rejoining Trans-Pacific Partnership","https://www.allsides.com/story/trump-weighs-rejoining-trans-pacific-partnership","2018-04-12","Trade"
"Paul Ryan Will Not Seek Re-Election","https://www.allsides.com/story/paul-ryan-will-not-seek-re-election","2018-04-11","US House"
"Democrats and Republicans Issue Warnings to White House Against Firing Mueller","https://www.allsides.com/story/democrats-and-republicans-issue-warnings-against-white-house-firing-mueller","2018-04-10","White House"
"Trump Attorney Michael Cohen Is Being Investigated","https://www.allsides.com/story/trump-attorney-michael-cohen-being-investigated","2018-04-10","FBI"
"Mark Zuckerberg Arrives on Capitol Hill","https://www.allsides.com/story/mark-zuckerberg-arrives-capitol-hill","2018-04-09","Technology"
"Missiles Strike Base in Syria","https://www.allsides.com/story/missiles-strike-base-syria","2018-04-09","Middle East"
"Trump Responds to Syrian Chemical Attacks","https://www.allsides.com/story/trump-responds-syrian-chemical-attacks","2018-04-08","Middle East"
"Trump Memo Orders End to Catch and Release Policy","https://www.allsides.com/story/trump-memo-orders-end-catch-and-release-policy","2018-04-07","Immigration"
"Chicago Suburb Bans Assault Weapons","https://www.allsides.com/story/chicago-suburb-bans-assault-weapons","2018-04-06","Gun Control and Gun Rights"
"New US Sanctions Target Russian Oligarchs, Energy Companies","https://www.allsides.com/story/new-us-sanctions-target-russian-oligarchs-energy-companies","2018-04-06","National Security"
"Remembering Martin Luther King Jr. 50 Years Later","https://www.allsides.com/story/remembering-martin-luther-king-jr","2018-04-05","Civil Rights"
"White House Moves to Calm Trade Fears with China","https://www.allsides.com/story/white-house-moves-calm-trade-fears-china","2018-04-05","White House"
"Mueller Says Trump is Currently Not Criminal Target in Russia Probe","https://www.allsides.com/story/mueller-says-trump-currently-not-criminal-target-russia-probe","2018-04-04","Russia"
"Trump Suggests He'll Put Troops on Mexican Border","https://www.allsides.com/story/trump-suggests-hell-put-troops-mexican-border","2018-04-04","White House"
"Shooter Opens Fire at YouTube","https://www.allsides.com/story/shooter-opens-fire-youtube","2018-04-04","Violence in America"
"Study Says Fake News Had Major Impact on 2016 Election","https://www.allsides.com/story/study-says-fake-news-had-major-impact-2016-election","2018-04-03","Fake News"
"Trump Says He Will Deploy Military to Guard Border Until Wall Is Built","https://www.allsides.com/story/trump-says-he-will-deploy-military-guard-border-until-wall-built","2018-04-03","Immigration"
"Rosenstein Gave Green Light to Manafort Investigation","https://www.allsides.com/story/rosenstein-gave-green-light-manafort-investigation","2018-04-03","Justice"
"Sinclair Broadcasting Required Local News Anchors to Film ""False News"" Promo","https://www.allsides.com/story/sinclair-broadcasting-made-its-local-news-anchors-film-fake-news-promo","2018-04-02","Media Bias"
"Trump Presses Mexico to Stop Immigrant Caravans","https://www.allsides.com/story/trump-presses-mexico-stop-immigrant-caravans","2018-04-02","Immigration"
"Happy Easter","https://www.allsides.com/story/happy-easter","2018-04-01","Holiday"
"Reports on Trump Preparing to Pull Back from Syria","https://www.allsides.com/story/reports-trump-preparing-pull-back-syria","2018-03-31","Middle East"
"Laura Ingraham Facing Boycott Over David Hogg Tweet","https://www.allsides.com/story/laura-ingraham-facing-boycott-over-david-hogg-tweet","2018-03-30","Media Bias"
"Widow of Pulse Nightclub Gunman Cleared of All Charges","https://www.allsides.com/story/widow-pulse-nightclub-gunman-cleared-all-charges","2018-03-30","General News"
"Shulkin Replaced at Veterans Affairs","https://www.allsides.com/story/shulkin-replaced-veterans-affairs","2018-03-29","Veterans Affairs"
"Judge Allows Lawsuit Against Trump on Business Ties to Proceed","https://www.allsides.com/story/judge-allows-lawsuit-against-trump-business-ties-proceed","2018-03-28","Politics"
"Facebook Will Redesign Privacy Controls","https://www.allsides.com/story/facebook-will-redesign-privacy-controls","2018-03-28","Technology"
"Former Supreme Court Justice Proposes Repealing the Second Amendment","https://www.allsides.com/story/former-supreme-court-justice-proposes-repealing-second-amemdment","2018-03-27","Gun Control and Gun Rights"
"Citizenship Question Will Be Reinstated in 2020 Census","https://www.allsides.com/story/citizenship-question-will-be-reinstated-2020-census","2018-03-27","Politics"
"McConnell Will Introduce Bill That Legalizes Hemp","https://www.allsides.com/story/mcconnell-introduces-bill-legalize-hemp","2018-03-26","Agriculture"
"Trump Expels 60 Russian Diplomats for UK Attack","https://www.allsides.com/story/trump-expels-60-russian-diplomats-uk-attack","2018-03-26","White House"
"March for Our Lives Protests Take Place Across the Country","https://www.allsides.com/story/march-our-lives-protests-take-place-across-country","2018-03-25","Gun Control and Gun Rights"
"Trump Signs Spending Bill","https://www.allsides.com/story/trump-signs-spending-bill","2018-03-24","Budget - Debt"
"Dow Falls After Trump Imposes Tariffs on China","https://www.allsides.com/story/dow-falls-after-trump-imposes-tariffs-china","2018-03-23","Economy and Jobs"
"Trump Threatens to Veto Omnibus Spending Bill","https://www.allsides.com/story/trump-threatens-veto-omnibus-spending-bill","2018-03-23","White House"
"Bolton to Replace McMaster as National Security Advisor","https://www.allsides.com/story/bolton-replace-mcmaster-national-security-advisor","2018-03-23","National Security"
"DeVos Commission to Reconsider Obama-era Disciplinary Guidelines for Minority Students","https://www.allsides.com/story/devos-commission-reconsider-obama-era-disciplinary-guidelines-minority-students","2018-03-22","Education"
"US to Apply Tariffs on Chinese Imports","https://www.allsides.com/story/us-apply-tariffs-chinese-imports","2018-03-22","Trade"
"Austin Bomber Suspect Dead","https://www.allsides.com/story/austin-bomber-suspect-dead","2018-03-21","Violence in America"
"Facebook Under Fire for Data Harvesting","https://www.allsides.com/story/facebook-under-fire-data-harvesting","2018-03-20","Technology"
"President Trump Unveils Plan to Address Opioid Crisis","https://www.allsides.com/story/president-trump-unveils-plan-address-opioid-crisis","2018-03-20","Death Penalty"
"Pennsylvania Judges Uphold New Congressional Map","https://www.allsides.com/story/pennsylvania-judges-uphold-new-congressional-map","2018-03-19","Elections"
"Trump Lawyer Says President Will Not Fire Mueller","https://www.allsides.com/story/trump-lawyer-says-president-will-not-fire-mueller","2018-03-19","White House"
"Trump Tweets About McCabe, Comey, Mueller","https://www.allsides.com/story/trump-tweets-about-mccabe-comey-mueller","2018-03-18","White House"
"Jeff Sessions Fires Ex-FBI Deputy Director Andrew McCabe","https://www.allsides.com/story/jeff-sessions-fires-ex-fbi-deputy-director-andrew-mccabe","2018-03-17","FBI"
"Shep Smith and Sean Hannity Feud Over Bias at Fox","https://www.allsides.com/story/shep-smith-and-sean-hannity-feud-over-bias-fox","2018-03-16","Media Bias"
"Pedestrian Bridge Collapses in Miami","https://www.allsides.com/story/pedestrian-bridge-collapses-miami","2018-03-16","General News"
"Mueller Subpoenas Trump Organization","https://www.allsides.com/story/mueller-subpoenas-trump-organization","2018-03-15","Russia"
"Trump Unveils New Sanctions Against Russia","https://www.allsides.com/story/trump-unveils-new-sanctions-against-russia","2018-03-15","White House"
"Allies Issue Joint Statement Condemning Nerve Agent Attack","https://www.allsides.com/story/allies-issue-joint-statement-condemning-nerve-agent-attack","2018-03-15","World"
"Students Walk Out to Protest Gun Violence","https://www.allsides.com/story/students-walk-out-protest-gun-violence","2018-03-14","Gun Control and Gun Rights"
"Democrat Conor Lamb Claims Victory in Pennsylvania","https://www.allsides.com/story/democrat-conor-lamb-claims-victory-pennsylvania","2018-03-14","Elections"
"White House Fires Top Tillerson Aide","https://www.allsides.com/story/white-house-fires-top-tillerson-aide","2018-03-13","White House"
"House Panel Finds No Collusion Between Russia and Trump Campaign","https://www.allsides.com/story/house-panel-finds-no-collusion-between-russia-and-trump-campaign","2018-03-13","US House"
"Rex Tillerson Out as Secretary of State","https://www.allsides.com/story/rex-tillerson-out-secretary-state","2018-03-13","State Department"
"Betsy DeVos Interviews on '60 Minutes'","https://www.allsides.com/story/betsy-devos-interviews-60-minutes","2018-03-12","Education"
"White House Drops Call to Raise Guns Age Limit","https://www.allsides.com/story/white-house-drops-call-raise-guns-age-limit","2018-03-12","Gun Control and Gun Rights"
"Trump Rallies in Pennsylvania","https://www.allsides.com/story/trump-rallies-pennsylvania","2018-03-11","Elections"
"NRA Sues Against New Florida Gun Law","https://www.allsides.com/story/nra-sues-against-new-florida-gun-law","2018-03-10","NRA"
"Sessions Sues California Over Sanctuary City Policies","https://www.allsides.com/story/sessions-sues-california-over-sanctuary-city-policies","2018-03-09","Immigration"
"Trump and Kim Jong Un To Meet","https://www.allsides.com/story/trump-and-kim-jong-un-meet","2018-03-09","North Korea"
"Trump to Make Formal Tariff Announcement","https://www.allsides.com/story/trump-make-formal-tariff-announcement","2018-03-08","Trade"
"Stormy Daniels Files Lawsuit Against President Trump","https://www.allsides.com/story/stormy-daniels-files-lawsuit-against-president-trump-confirms-alleged-affair","2018-03-07","White House"
"DOJ Sues California Over Sanctuary Laws","https://www.allsides.com/story/doj-sues-california-over-sanctuary-laws","2018-03-07","Justice"
"Gary Cohn Resigns as White House Economic Advisor","https://www.allsides.com/story/gary-cohn-resigns-white-house-economic-advisor","2018-03-07","White House"
"Federal Watchdog Finds Kellyanne Conway Violated Hatch Act","https://www.allsides.com/story/federal-watchdog-finds-kellyanne-conway-violated-hatch-act","2018-03-06","White House"
"North Korea Says It is Open to Denuclearization Talks","https://www.allsides.com/story/north-korea-says-it-open-denuclearization-talks","2018-03-06","North Korea"
